source_file,species,pulse_id,candidate_id,component_id,component_count,separation_applied,separation_confidence,track_median_freq_khz,track_relative_db,accepted,rejection_reason,candidate_start_s,candidate_end_s,start_s,end_s,duration_ms,snr_db,core_threshold_db,peak_freq_khz,start_freq_khz,end_freq_khz,frequency_drop_khz,f05_khz,f95_khz,bandwidth_90_khz,slope_khz_per_ms,track_coverage,max_track_jump_khz,rms,group_id,temporary_label
Avisoft录制2.wav,unlabeled,25,17,1,1,False,1.0,,0.0,True,,56.409456000000006,56.414352,56.408344,56.41316,4.816,14.795935688205486,-15.413866958940986,46.875,73.73046875,50.78125,22.94921875,44.921875,59.5703125,14.6484375,-4.868654000027356,1.0,9.765625,0.1338761895895004,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,26,18,1,1,False,1.0,,0.0,True,,56.452464,56.458384,56.452504,56.457704,5.2,12.57550907559999,-13.540556385184049,48.33984375,44.43359375,46.38671875,-1.953125,44.921875,59.5703125,14.6484375,-2.5779112706200937,1.0,18.06640625,0.1484047770500183,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,27,19,1,1,False,1.0,,0.0,True,,56.498544,56.503440000000005,56.49756,56.50436,6.8,14.771774099043968,-17.750684683913985,48.828125,64.453125,45.8984375,18.5546875,44.43359375,58.59375,14.16015625,-2.7020590542065746,1.0,3.41796875,0.1361326277256012,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,28,20,1,1,False,1.0,,0.0,True,,56.545648,56.551568,56.545048,56.550184,5.136,17.06813934064872,-14.374317634904116,54.6875,71.2890625,50.78125,20.5078125,44.921875,61.03515625,16.11328125,-4.586276277017085,1.0,5.859375,0.1856005787849426,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,29,21,1,1,False,1.0,,0.0,True,,56.590704,56.594576,56.589592,56.594536,4.944,15.727257408810912,-14.75026855488051,48.33984375,68.359375,44.43359375,23.92578125,44.43359375,62.5,18.06640625,-5.540577506246839,1.0,4.8828125,0.1255787014961242,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,30,22,1,1,False,1.0,,0.0,True,,56.601968,56.614032,56.600984,56.613032,12.048,13.653340419527565,-10.0,43.45703125,42.96875,39.55078125,3.41796875,38.0859375,43.9453125,5.859375,-0.0307034004442106,1.0,3.90625,0.1497383117675781,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,31,23,1,1,False,1.0,,0.0,True,,56.635760000000005,56.640656,56.634776,56.64004,5.263999999999999,17.464652123330854,-16.157672391920833,50.78125,69.3359375,46.875,22.4609375,43.9453125,59.5703125,15.625,-4.316997164874702,1.0,6.8359375,0.1726716607809066,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,32,24,1,1,False,1.0,,0.0,True,,56.689008,56.695952000000005,56.688088,56.69284,4.752,12.265456268870476,-13.417228106157951,54.6875,70.80078125,42.48046875,28.3203125,47.36328125,61.5234375,14.16015625,-5.320707522149237,1.0,5.859375,0.1671884953975677,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,33,25,1,2,True,0.7749999999999999,52.8564453125,0.0,True,,56.730992,56.736912,56.730392,56.7352,4.808,11.851240572859602,-11.35070293522064,53.7109375,62.01171875,48.33984375,13.671875,44.43359375,57.12890625,12.6953125,-4.296812158140272,0.9473684210526316,4.39453125,0.1358467042446136,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,34,25,2,2,True,0.6918084714819162,54.19921875,-7.487237566627545,True,,56.730992,56.736912,56.731984,56.73668,4.696,4.364003006232057,-11.35070293522064,45.41015625,68.84765625,42.48046875,26.3671875,43.9453125,61.5234375,17.578125,-6.1737217651524245,0.972972972972973,5.37109375,0.0662115514278411,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,35,26,1,1,False,1.0,,0.0,True,,56.776048,56.780944000000005,56.77532,56.780072,4.752,15.437191220460384,-15.22121183638697,51.26953125,43.9453125,50.29296875,-6.34765625,44.921875,56.15234375,11.23046875,-2.6810154871549803,1.0,18.06640625,0.1336867362260818,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,36,27,1,1,False,1.0,,0.0,True,,56.834416,56.840336,56.833816,56.838504,4.688000000000001,13.46219831392566,-11.791072500188676,54.19921875,62.5,51.26953125,11.23046875,44.43359375,59.08203125,14.6484375,-3.8011314858752634,1.0,6.8359375,0.1581805348396301,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,37,28,1,1,False,1.0,,0.0,True,,57.013616000000006,57.016464,57.012184,57.016424,4.24,11.099848101325678,-10.0,46.38671875,50.78125,53.22265625,-2.44140625,44.43359375,58.10546875,13.671875,-1.6849946210728537,1.0,7.8125,0.0991779193282127,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,38,29,1,1,False,1.0,,0.0,True,,57.113968,57.118864,57.113432,57.118056,4.624,8.183570479883096,-10.0,46.875,61.5234375,52.734375,8.7890625,43.9453125,56.640625,12.6953125,-1.58719623071879,1.0,7.32421875,0.1146064922213554,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,39,30,1,2,True,0.825,47.8515625,0.0,True,,57.406832,57.40968,57.40616,57.410088,3.928,16.34047311143653,-12.911031675485084,45.8984375,47.8515625,47.8515625,0.0,42.96875,50.29296875,7.32421875,-0.2614913448210806,1.0,4.8828125,0.0616479068994522,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,40,30,2,2,True,0.8122876198694089,53.22265625,-1.1441142117531995,True,,57.406832,57.40968,57.40552,57.409888,4.368,15.19635889968333,-12.911031675485084,53.22265625,68.359375,40.52734375,27.83203125,50.29296875,64.453125,14.16015625,-7.081232151063547,1.0,8.30078125,0.0666011795401573,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,41,31,1,2,True,0.9653846153846152,51.26953125,0.0,True,,57.486704,57.490576,57.485776,57.490472,4.696,12.252609407086975,-12.583327478067137,51.26953125,67.87109375,49.31640625,18.5546875,48.828125,62.5,13.671875,-4.7144101781337575,0.945945945945946,6.34765625,0.0811158344149589,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,42,31,2,2,True,0.9044019218923448,44.189453125,-5.488442414304341,True,,57.486704,57.490576,57.487952,57.490472,2.52,6.764166992782634,-12.583327478067137,44.921875,44.921875,42.96875,1.953125,41.9921875,46.38671875,4.39453125,-1.1967677696078431,0.9,0.9765625,0.0576579421758651,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,43,32,1,1,False,1.0,,0.0,True,,57.539952,57.543824,57.538712,57.543912,5.2,19.762670236397216,-15.530964246670052,53.7109375,67.87109375,51.26953125,16.6015625,44.43359375,66.40625,21.97265625,-6.385962722193489,1.0,12.6953125,0.1194857060909271,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,44,33,1,1,False,1.0,,0.0,True,,57.558384,57.560208,57.556184,57.56228,6.096,9.318186902838006,-10.0,48.828125,61.03515625,48.33984375,12.6953125,42.96875,62.01171875,19.04296875,-1.5421116605718084,1.0,11.71875,0.0673679411411285,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,45,34,1,1,False,1.0,,0.0,True,,57.607536,57.611408,57.607064,57.611112,4.048,14.087700205707447,-11.407075045285886,50.29296875,63.96484375,50.29296875,13.671875,43.45703125,57.12890625,13.671875,-4.332785732235716,1.0,5.859375,0.1139681413769722,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,46,35,1,1,False,1.0,,0.0,True,,57.6188,57.621648,57.616728,57.622632,5.904000000000001,13.474681715453343,-10.0,47.36328125,47.8515625,43.45703125,4.39453125,42.96875,62.98828125,20.01953125,-2.9285123897414875,1.0,15.625,0.0758654996752739,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,47,36,1,3,True,0.8980891927083332,49.9267578125,0.0,True,,57.656688,57.659536,57.655192,57.659816,4.624,14.007437330269134,-12.92351559066763,47.36328125,49.31640625,41.9921875,7.32421875,43.45703125,55.6640625,12.20703125,-3.57953124371581,0.972972972972973,8.7890625,0.0777048021554946,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,48,36,2,3,True,0.8860353772555358,49.1943359375,-8.231816047001777,True,,57.656688,57.659536,57.655192,57.659816,4.624,5.775621283267357,-12.92351559066763,47.36328125,45.8984375,51.26953125,-5.37109375,44.921875,55.17578125,10.25390625,1.0845707912071028,0.945945945945946,5.859375,0.0293754432350397,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,49,36,3,3,True,0.684727683093825,55.6640625,-13.127535865305752,False,low_snr,57.656688,57.659536,57.655632,57.657696,2.064,0.8799014649633818,-12.92351559066763,55.17578125,62.98828125,55.6640625,7.32421875,54.19921875,62.98828125,8.7890625,-4.590726366230084,1.0,7.32421875,0.0166399478912353,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,50,37,1,1,False,1.0,,0.0,True,,57.716080000000005,57.718928000000005,57.714264,57.719016,4.752,15.777831941792172,-15.020796009250915,49.8046875,67.87109375,50.29296875,17.578125,42.96875,60.05859375,17.08984375,-4.992624356509535,1.0,7.8125,0.1049244478344917,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,51,38,1,2,True,0.8772727272727272,51.513671875,0.0,True,,57.768304,57.774224,57.76744,57.772008,4.568,12.362636391768676,-12.33291146890846,48.828125,64.94140625,38.0859375,26.85546875,47.36328125,58.10546875,10.7421875,-6.222123859309344,0.9722222222222222,9.765625,0.0939553827047348,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,52,38,2,2,True,0.822690557484018,48.4619140625,-4.912395280983841,True,,57.768304,57.774224,57.76808,57.772008,3.928,7.450241110784834,-12.33291146890846,44.43359375,64.94140625,48.828125,16.11328125,41.9921875,61.5234375,19.53125,-6.515112549099708,0.967741935483871,8.30078125,0.0608212240040302,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,53,39,1,1,False,1.0,,0.0,True,,57.784688,57.786512,57.782552,57.787048,4.496,13.780091330690958,-11.441690390182911,47.36328125,68.84765625,46.875,21.97265625,43.45703125,61.03515625,17.578125,-5.548739832187082,1.0,3.90625,0.0913779139518737,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,54,40,1,3,True,0.8200000000000001,53.7109375,0.0,True,,57.821552,57.826448,57.819608,57.823392,3.784,12.027041841571297,-10.734909886301502,48.33984375,58.59375,45.41015625,13.18359375,44.921875,57.12890625,12.20703125,-4.5024702701662696,0.9666666666666668,1.953125,0.0783284455537796,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,55,40,2,3,True,0.8066748738095664,64.208984375,-1.1992613571390256,True,,57.821552,57.826448,57.819792,57.827176,7.384,10.827780484432273,-10.734909886301502,46.875,68.359375,44.921875,23.4375,43.45703125,65.4296875,21.97265625,-4.303072383773705,0.9655172413793104,7.8125,0.0578833110630512,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,56,40,3,3,True,0.7520271970636446,54.443359375,-5.749370446090171,True,,57.821552,57.826448,57.820432,57.824928,4.496,6.277671395481126,-10.734909886301502,47.36328125,62.5,45.8984375,16.6015625,45.8984375,61.5234375,15.625,-4.766768768054095,0.9722222222222222,4.8828125,0.0487181767821311,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,57,41,1,3,True,0.8,52.734375,0.0,True,,57.851248000000005,57.854096000000006,57.84968,57.854432,4.752,13.808663373649344,-12.236001786094658,47.8515625,67.87109375,41.9921875,25.87890625,43.9453125,62.5,18.5546875,-6.370102576767615,0.9473684210526316,3.90625,0.083200454711914,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,58,41,2,3,True,0.7719995807092461,46.875,-1.234323450453564,True,,57.851248000000005,57.854096000000006,57.8516,57.854888,3.2880000000000003,12.57433992319578,-12.236001786094658,49.31640625,55.17578125,46.38671875,8.7890625,45.8984375,55.17578125,9.27734375,-3.530388204460465,1.0,2.44140625,0.058186337351799,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,59,41,3,3,True,0.6487795861133002,48.828125,-13.60983724980298,False,low_snr,57.851248000000005,57.854096000000006,57.852112,57.854888,2.776,0.1988261238463646,-12.236001786094658,43.45703125,57.6171875,43.45703125,14.16015625,39.0625,57.6171875,18.5546875,-7.321375497379667,1.0,5.859375,0.0158264525234699,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,60,42,1,2,True,0.8342105263157895,48.2177734375,0.0,True,,57.861488,57.864336,57.860368,57.864616,4.248,16.45302443781426,-13.575716288037324,46.875,58.10546875,42.48046875,15.625,42.96875,58.10546875,15.13671875,-4.578219560196231,1.0,2.9296875,0.0925383642315864,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,61,42,2,2,True,0.7505976503037137,53.22265625,-7.525158841086821,True,,57.861488,57.864336,57.8598,57.863456,3.656,8.92786559672744,-13.575716288037324,46.38671875,65.91796875,43.45703125,22.4609375,43.45703125,64.94140625,21.484375,-7.969522711091447,1.0,10.7421875,0.0498213581740856,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,62,43,1,2,True,0.8615384615384616,56.0302734375,0.0,True,,57.90552,57.912464,57.906704,57.911328,4.624,14.74815194480596,-12.4855554288098,54.6875,70.80078125,44.43359375,26.3671875,45.41015625,65.4296875,20.01953125,-6.782502281159493,0.972972972972973,4.39453125,0.118677020072937,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,63,43,2,2,True,0.8306922271285053,53.466796875,-2.7761610968960584,True,,57.90552,57.912464,57.906264,57.910944,4.68,11.971990847909904,-12.4855554288098,48.33984375,60.05859375,54.6875,5.37109375,45.41015625,57.12890625,11.71875,-1.3131674797741764,1.0,7.8125,0.0800230279564857,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,64,44,1,2,True,0.95,53.22265625,0.0,True,,57.960816,57.967760000000006,57.960024,57.964192,4.168,14.936989129640756,-13.340600947878286,48.828125,60.05859375,44.43359375,15.625,45.41015625,57.12890625,11.71875,-4.269160832827384,0.9696969696969696,1.953125,0.0964738801121711,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,65,44,2,2,True,0.9361502828636056,58.349609375,-1.2464745422755117,True,,57.960816,57.967760000000006,57.960024,57.965344,5.32,13.690514587365248,-13.340600947878286,48.33984375,82.51953125,47.8515625,34.66796875,44.43359375,65.91796875,21.484375,-7.899666604725467,0.9285714285714286,7.32421875,0.0927598550915718,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,66,45,1,3,True,1.0,49.8046875,0.0,True,,57.992560000000005,57.995408000000005,57.99036,57.994144,3.784,13.197177623561718,-10.0,45.41015625,59.08203125,42.96875,16.11328125,43.9453125,58.10546875,14.16015625,-4.822136472337685,0.9333333333333332,2.9296875,0.0649230182170867,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,67,45,2,3,True,0.844573953519347,52.490234375,-9.12834418325876,True,,57.992560000000005,57.995408000000005,57.99036,57.996072,5.712,4.0688334403029565,-10.0,47.8515625,60.05859375,45.8984375,14.16015625,44.43359375,53.7109375,9.27734375,-3.317630652225378,1.0,6.8359375,0.041265282779932,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,68,45,3,3,True,0.822776191736792,47.9736328125,-15.950142743688732,False,low_snr,57.992560000000005,57.995408000000005,57.99036,57.992352,1.992,0.0,-10.0,47.8515625,51.7578125,49.8046875,1.953125,41.9921875,51.7578125,9.765625,-2.751092018165045,0.90625,4.8828125,0.0164770781993865,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,69,46,1,1,False,1.0,,0.0,True,,58.017136,58.022032,58.01564,58.021096,5.456,17.385018003548915,-14.480148145402367,48.828125,83.0078125,51.26953125,31.73828125,44.43359375,65.91796875,21.484375,-7.161054320293634,1.0,6.8359375,0.1540703773498535,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,70,47,1,1,False,1.0,,0.0,True,,58.029424000000006,58.033296,58.028632,58.032872,4.24,9.995777938190296,-11.654462842247684,48.33984375,59.5703125,53.22265625,6.34765625,45.41015625,59.08203125,13.671875,-2.53419460824102,1.0,5.859375,0.1056246384978294,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,71,48,1,1,False,1.0,,0.0,True,,58.042736000000005,58.046608000000006,58.040536,58.048488,7.952000000000001,10.096636727590134,-10.0,47.8515625,49.8046875,44.921875,4.8828125,42.96875,61.03515625,18.06640625,-0.6282750728859153,1.0,12.6953125,0.0730293467640876,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,72,49,1,3,True,1.0,52.6123046875,0.0,True,,58.086768,58.088592000000006,58.084824,58.08932,4.496,13.558137489001876,-10.611117567529234,47.8515625,63.96484375,53.22265625,10.7421875,44.921875,55.6640625,10.7421875,-3.827519777442231,0.9444444444444444,7.32421875,0.0725680589675903,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,73,49,2,3,True,0.9375350311771988,47.119140625,-5.621847194052108,True,,58.086768,58.088592000000006,58.085648,58.08848,2.832,7.936290294949768,-10.611117567529234,48.828125,48.828125,42.48046875,6.34765625,42.96875,50.29296875,7.32421875,-2.8635000253652785,0.9130434782608696,2.44140625,0.0529588237404823,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,74,49,3,3,True,0.8163935503428981,57.9833984375,-7.524580469139176,True,,58.086768,58.088592000000006,58.084824,58.088224,3.4,6.0335570198627,-10.611117567529234,54.19921875,60.05859375,56.640625,3.41796875,51.26953125,60.546875,9.27734375,-1.1364910046550705,1.0,5.37109375,0.0364983417093753,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,75,50,1,2,True,0.8,55.419921875,0.0,True,,58.100080000000005,58.107024,58.099984,58.106728,6.744,14.921339887307902,-14.379089366842344,48.828125,83.49609375,46.875,36.62109375,43.9453125,63.4765625,19.53125,-6.222279756109549,0.9056603773584906,5.859375,0.130124494433403,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,76,50,2,2,True,0.7064740054848591,57.373046875,-8.417339506362689,True,,58.100080000000005,58.107024,58.098904,58.103456,4.552,6.504000380945213,-14.379089366842344,48.828125,80.56640625,41.50390625,39.0625,43.45703125,66.89453125,23.4375,-9.271138116352953,1.0,7.8125,0.0743203908205032,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,77,51,1,1,False,1.0,,0.0,True,,58.140016,58.143888,58.138264,58.142952,4.688000000000001,13.845504401510988,-13.29685439777644,47.8515625,63.96484375,51.26953125,12.6953125,45.41015625,59.5703125,14.16015625,-3.7414420549764382,1.0,4.8828125,0.1213700547814369,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,78,52,1,2,True,0.7883138020833333,55.17578125,0.0,True,,58.158448,58.163344,58.156952,58.161128,4.176,10.052718284063287,-11.33715188501013,47.8515625,61.03515625,43.9453125,17.08984375,43.45703125,58.10546875,14.6484375,-5.338281233680434,1.0,6.8359375,0.0970785990357399,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,79,52,2,2,True,0.7554689883668381,52.734375,-2.9560332344845826,True,,58.158448,58.163344,58.156952,58.159968,3.016,7.096685049578705,-11.33715188501013,52.24609375,52.24609375,51.7578125,0.48828125,51.26953125,58.59375,7.32421875,-1.9023729407268972,1.0,5.37109375,0.0631701573729515,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,80,53,1,1,False,1.0,,0.0,True,,58.192240000000005,58.195088000000005,58.190424,58.194344,3.92,12.31194983571966,-10.971026144902982,48.828125,58.59375,44.43359375,14.16015625,44.921875,56.15234375,11.23046875,-4.208472467237908,1.0,1.46484375,0.1161888241767883,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,81,54,1,1,False,1.0,,0.0,True,,58.205552,58.212496,58.209368,58.213096,3.728,7.751251356592562,-10.672065926777808,47.8515625,48.33984375,44.921875,3.41796875,43.9453125,58.10546875,14.16015625,-2.8582648255005645,1.0,9.27734375,0.0785784944891929,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,82,55,1,1,False,1.0,,0.0,True,,58.23832,58.242192,58.236696,58.241384,4.688000000000001,16.457127667078268,-14.523954234247904,48.828125,62.5,51.26953125,11.23046875,44.921875,58.10546875,13.18359375,-3.300102020451782,1.0,18.5546875,0.1195003539323806,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,83,56,1,1,False,1.0,,0.0,True,,58.348912000000006,58.353808,58.34716,58.35268,5.52,9.195155947627278,-10.0,47.36328125,57.12890625,46.875,10.25390625,42.96875,62.01171875,19.04296875,-2.0232143496190025,1.0,11.23046875,0.091324858367443,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,84,57,1,1,False,1.0,,0.0,True,,58.414448,58.417296,58.413144,58.41732,4.176,12.6438506482525,-10.94979256607331,47.8515625,69.3359375,43.45703125,25.87890625,43.9453125,63.4765625,19.53125,-6.942188038545494,1.0,3.90625,0.1104058548808097,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,85,58,1,1,False,1.0,,0.0,True,,58.430832,58.437776,58.432728,58.437992,5.263999999999999,7.812272201321303,-10.0,48.33984375,55.6640625,45.41015625,10.25390625,43.45703125,57.12890625,13.671875,-1.940577703070556,1.0,4.39453125,0.0968877896666526,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,86,59,1,3,True,0.9142857142857144,52.24609375,0.0,True,,58.448240000000006,58.452112,58.447184,58.451624,4.44,10.274888608673422,-10.0,46.875,65.91796875,45.8984375,20.01953125,43.9453125,64.94140625,20.99609375,-6.127412124295726,0.9714285714285714,3.41796875,0.0853330418467521,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,87,59,2,3,True,0.8545438075660529,52.978515625,-5.376771604769532,True,,58.448240000000006,58.452112,58.446744,58.450784,4.04,4.89811700390389,-10.0,46.38671875,81.54296875,42.48046875,39.0625,41.9921875,75.1953125,33.203125,-11.785289059636163,1.0,15.13671875,0.0505598448216915,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,88,59,3,3,True,0.6911383185825629,53.955078125,-10.440408470426476,False,low_snr,58.448240000000006,58.452112,58.446744,58.450016,3.272,0.0,-10.0,49.8046875,61.5234375,44.921875,16.6015625,43.45703125,61.03515625,17.578125,-6.053957164797006,1.0,3.41796875,0.0293429382145404,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,89,60,1,1,False,1.0,,0.0,True,,58.49432,58.498192,58.49276,58.497448,4.688000000000001,14.036442685462,-10.236227507278258,52.734375,40.52734375,52.24609375,-11.71875,44.43359375,62.01171875,17.578125,-2.563027987382944,1.0,22.4609375,0.1106346398591995,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,90,61,1,1,False,1.0,,0.0,True,,58.505584,58.509456,58.505112,58.509352,4.24,9.392443946443375,-10.0,46.875,56.640625,48.828125,7.8125,43.45703125,55.17578125,11.71875,-1.6377844639276151,1.0,5.859375,0.0928695648908615,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,91,62,1,1,False,1.0,,0.0,True,,58.534256,58.536080000000005,58.532312,58.53668,4.368,15.17757578601751,-14.208805344665112,49.31640625,64.94140625,48.828125,16.11328125,42.96875,59.5703125,16.6015625,-5.296765923166138,1.0,4.8828125,0.1016172692179679,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,92,63,1,3,True,1.0,51.3916015625,0.0,True,,58.561904000000006,58.565776,58.560984,58.56464,3.656,12.552066221943369,-10.027960407167935,46.875,56.15234375,47.8515625,8.30078125,44.43359375,54.6875,10.25390625,-2.899545754117926,1.0,1.46484375,0.0773628279566764,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,93,63,2,3,True,0.7402821587392416,59.08203125,-7.526779626511743,True,,58.561904000000006,58.565776,58.561296,58.565288,3.992,5.025286595431625,-10.027960407167935,59.08203125,71.2890625,47.36328125,23.92578125,46.875,67.87109375,20.99609375,-5.337499803112378,1.0,5.37109375,0.0377178378403186,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,94,63,3,3,True,0.8930798132079436,53.22265625,-9.622816811285077,False,low_snr,58.561904000000006,58.565776,58.562448,58.564512,2.064,2.929249410658292,-10.027960407167935,52.24609375,55.6640625,50.29296875,5.37109375,49.8046875,56.15234375,6.34765625,-3.206963632621036,1.0,0.9765625,0.0417559221386909,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,95,64,1,1,False,1.0,,0.0,True,,58.611056000000005,58.614928000000006,58.60988,58.614952,5.072,10.24485336744199,-10.0,45.41015625,57.12890625,45.41015625,11.71875,43.45703125,57.6171875,14.16015625,-2.1868306745060364,1.0,3.41796875,0.0973246693611145,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,96,65,1,1,False,1.0,,0.0,True,,58.65816,58.661008,58.65596,58.660072,4.112,5.582735209944669,-10.0,46.38671875,64.453125,68.359375,-3.90625,43.45703125,62.98828125,19.53125,-2.8699477088642555,1.0,23.4375,0.0714673474431037,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,97,66,1,1,False,1.0,,0.0,True,,58.679664,58.684560000000005,58.67836,58.682792,4.432,10.519748275369295,-10.0,47.36328125,56.640625,53.7109375,2.9296875,43.9453125,55.6640625,11.71875,-1.8261393913033972,1.0,8.7890625,0.1201224997639656,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,98,67,1,1,False,1.0,,0.0,True,,58.869104,58.870928000000006,58.866904,58.870568,3.664,11.678000866872935,-11.42099131496344,44.43359375,54.19921875,42.96875,11.23046875,42.48046875,53.22265625,10.7421875,-3.7169808824661343,1.0,1.953125,0.101548284292221,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,99,68,1,1,False,1.0,,0.0,True,,58.927472,58.932368,58.925976,58.93252,6.5440000000000005,13.609777005357053,-11.754265769098804,52.24609375,62.01171875,44.43359375,17.578125,43.9453125,57.6171875,13.671875,-2.837818204048778,1.0,6.34765625,0.1384051591157913,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,100,69,1,3,True,0.915625,48.7060546875,0.0,True,,58.986864,58.99176,58.986128,58.991336,5.208,14.224836964646355,-11.082757735658358,53.22265625,54.19921875,41.50390625,12.6953125,43.9453125,55.17578125,11.23046875,-3.291266871589137,0.926829268292683,3.41796875,0.1095990762114524,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,101,69,2,3,True,0.8060061588325556,52.1240234375,-9.865695705069992,True,,58.986864,58.99176,58.988304,58.991336,3.032,4.359141259576365,-11.082757735658358,54.19921875,59.08203125,50.78125,8.30078125,50.78125,57.12890625,6.34765625,-2.7681433636209203,1.0,2.44140625,0.043065421283245,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,102,69,3,3,True,0.6806348285070931,47.607421875,-14.278579720075896,False,low_snr,58.986864,58.99176,58.988944,58.991336,2.392,0.0,-11.082757735658358,46.875,50.29296875,43.45703125,6.8359375,41.9921875,50.29296875,8.30078125,-2.9112163342927544,1.0,2.44140625,0.0345821604132652,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,103,70,1,1,False,1.0,,0.0,True,,59.238768,59.241616,59.236824,59.240872,4.048,14.688840304789965,-12.794701517296703,47.8515625,64.453125,48.33984375,16.11328125,43.45703125,60.05859375,16.6015625,-5.174592093638312,1.0,2.9296875,0.1084338128566742,Avisoft录制2.wav,
Avisoft录制2.wav,unlabeled,104,71,1,1,False,1.0,,0.0,True,,59.31864,59.320464,59.31644,59.31908,2.64,6.797112346061837,-10.0,45.41015625,53.7109375,43.45703125,10.25390625,42.48046875,53.7109375,11.23046875,-4.250662667410712,1.0,1.953125,0.0896893516182899,Avisoft录制2.wav,
